Open reading frame,group ID,1,2,3,4,5,6,7,8,9,10,diffExp,chromosome,chrom_start,chrom_end,strand,wbgene,Gene name,type
F59C6.5,2,4.687498926,4.957203684,4.479091815,4.643428416,4.482772866,4.147439504,3.976408848,4.234203614,4.107413511,3.629287377,1.327916307,CHROMOSOME_I,10519347,10520755,+,WBGene00010326,,cds
C35D10.6,2,4.166399663,3.752515627,3.875564352,3.802560551,3.699899421,3.382472144,3.256985475,3.103363317,3.104406951,2.992636772,1.173762891,CHROMOSOME_III,4859301,4860650,+,WBGene00016443,,cds
Y56A3A.18,2,3.635602227,3.07659081,3.005888096,3.371478514,2.812923747,2.414251884,2.265429519,2.037960952,1.940036058,1.794193797,1.84140843,CHROMOSOME_III,11917384,11918621,-,WBGene00013236,,cds
K08D12.3,2,7.824021492,7.366758043,7.346996028,7.338635754,6.841014114,6.599713788,6.453723829,6.272121569,6.042158874,5.654913036,2.169108456,CHROMOSOME_IV,1710257,1711140,+,WBGene00019537,,cds
Y38E10A.24,2,4.392915373,3.619248067,3.761485742,3.879214779,3.129407237,2.344817536,2.74743201,2.037960952,2.266220836,1.884636753,2.508278619,CHROMOSOME_II,12678956,12679335,+,WBGene00012602,,cds
F25H5.4,2,7.867132126,7.461750461,7.388217249,7.313567248,6.871088869,6.592189349,6.595258216,6.501024224,6.624735216,6.115460647,1.751671479,CHROMOSOME_I,9163524,9166945,+,WBGene00001167,eef-2,cds
T07A9.9,2,7.627971941,7.308220441,6.954350112,6.855214411,6.392686434,5.923875466,5.985861871,6.129150759,5.848639266,5.477815741,2.1501562,CHROMOSOME_IV,393880,396554,+,WBGene00020297,,cds
F56D12.5,2,6.902287027,6.817872134,6.724124036,6.75911941,6.235474462,5.630714367,5.630437106,5.711213253,5.406836431,4.768873457,2.13341357,CHROMOSOME_II,1321042,1323094,+,WBGene00006924,vig-1,cds
T22D1.10,2,5.015043121,4.866322622,4.731604968,4.653351691,4.274845059,3.961190915,3.934023371,3.997481709,3.934497622,3.319345526,1.695697595,CHROMOSOME_IV,6917099,6919397,-,WBGene00020687,ruvb-2,cds
D2007.4,2,3.773243067,3.471882474,3.830949311,3.505264491,3.508214716,3.163182477,3.25992031,3.036587386,3.019432679,2.708639483,1.122309828,CHROMOSOME_III,8144949,8145920,+,WBGene00017044,mrpl-18,cds
K08D10.12,2,2.897629248,1.737768547,2.095283288,2.166650953,1.93970401,1.039859611,1.278316317,0.86375311,1.27105168,0.292055252,2.605573996,CHROMOSOME_IV,4178454,4179527,+,WBGene00019535,,cds
Y71F9AR.4,2,3.608517372,2.778125842,3.097906199,3.205028951,3.135816482,2.706424941,2.525654731,2.037960952,2.401012759,1.856016079,1.752501293,CHROMOSOME_I,2981653,2983074,-,WBGene00044894,,cds
B0205.11,2,5.18590865,4.92153527,5.253001239,5.342196866,4.951193236,3.827489859,4.063228615,3.132020315,3.739122454,3.585150586,2.210176551,CHROMOSOME_I,10732531,10733674,-,WBGene00015025,mrpl-9,cds
R151.9,2,5.20757124,4.987351451,5.265312737,5.182939589,5.062954886,4.615096537,4.517934455,4.109928203,4.2891506,4.278698833,1.155384534,CHROMOSOME_III,7198090,7198824,-,WBGene00020112,pfd-5,cds
C16A11.3,2,2.828890014,3.442810934,2.983876166,3.179025368,2.585547508,1.464067665,1.756670428,0,0.556919604,0.292055252,3.442810934,CHROMOSOME_II,4229589,4230811,+,WBGene00015816,,cds
R12E2.12,2,4.140494583,4.261490799,4.139598296,4.130998635,3.925548135,2.689604126,3.026313898,2.037960952,2.52166866,2.076316574,2.223529847,CHROMOSOME_I,4173752,4174778,-,WBGene00020037,mrps-6,cds
R03D7.2,2,1.97711791,2.229718603,2.275510995,2.196234856,1.69558227,0.318327625,0.966147004,0,0,0.292055252,2.275510995,CHROMOSOME_II,10932728,10935177,-,WBGene00010989,,cds
C52E4.3,2,5.566237778,5.324574101,5.429380609,5.636075526,5.153743565,4.719635012,4.764852017,4.204093302,4.096048635,4.446381685,1.540026891,CHROMOSOME_V,11978499,11979951,-,WBGene00004917,snr-4,cds
Y55F3AM.1,2,4.220015967,4.017595951,4.129608164,4.158340088,3.405493252,2.817920322,3.258453639,1.790479553,2.117525016,2.375942776,2.429536414,CHROMOSOME_IV,1056890,1057620,+,WBGene00021920,mrps-25,cds
K01H12.1,2,2.059429633,1.393905976,2.369333385,2.108202001,1.432829335,0.988377943,1.28024483,0,0,0.292055252,2.369333385,CHROMOSOME_IV,9706933,9707748,+,WBGene00010484,dph-3,cds
T27F7.3,2,5.149894534,5.033685593,5.320637752,5.478097128,4.985434637,4.448625981,4.547351128,3.756254424,4.250809296,4.523545474,1.721842704,CHROMOSOME_II,4990825,4993576,-,WBGene00020868,eif-1,cds
Y116A8C.42,2,6.648408753,6.66845995,6.741367273,6.943664449,6.610881652,6.120536205,6.129736113,5.888715249,5.834167355,6.045031069,1.109497094,CHROMOSOME_IV,17088021,17088799,+,WBGene00004914,snr-1,cds
Y71F9B.4,2,5.181861095,5.217268488,5.459747481,5.625241129,5.050481083,4.532909262,4.358383486,4.190533989,4.389849312,4.528512194,1.43470714,CHROMOSOME_I,2726658,2727547,+,WBGene00004920,snr-7,cds
F55B12.4,2,3.392955429,3.625259746,3.200013885,3.558671925,3.349480301,2.625325231,2.746037232,1.678374812,2.114062043,2.245490372,1.946884935,CHROMOSOME_V,13823036,13825211,+,WBGene00010089,hpo-31,cds
ZC410.7,2,3.174616904,3.250774409,3.066576081,3.514346442,2.876299624,2.305381308,1.946491066,0.86375311,1.538690448,1.697699471,2.650593332,CHROMOSOME_IV,9092444,9094453,-,WBGene00003066,lpl-1,cds
T16G1.11,2,4.512907504,4.811757865,4.453795806,4.884423022,4.412118791,4.28141913,4.142205846,3.47763942,3.790230969,4.010456599,1.406783602,CHROMOSOME_V,12953983,12955214,+,WBGene00001233,,cds
PAR2.1,2,3.96192955,4.278344163,4.32369639,4.563399482,3.941682174,3.715580288,3.887511159,2.522603045,3.104406951,3.097020522,2.040796437,CHROMOSOME_III,8768228,8769171,+,WBGene00019800,mtss-1,cds
T03D8.2,2,2.709506096,3.606196242,2.789794745,3.34914762,2.607450389,1.918628061,2.267375325,0,0.95772856,0.742566659,3.606196242,CHROMOSOME_V,20838047,20838737,+,WBGene00011391,mrps-12,cds
T28D9.10,2,5.599390183,5.846532893,5.84508193,6.038835322,5.534036582,5.297908017,5.305785977,4.785493928,5.160123161,4.908895491,1.253341394,CHROMOSOME_II,6488029,6489735,-,WBGene00004916,snr-3,cds
T01E8.6,2,3.8079729,4.172608116,3.847495134,4.086277117,3.264635029,3.145372964,3.395499252,2.478651312,2.747585038,2.923421544,1.693956804,CHROMOSOME_II,10240251,10242432,-,WBGene00011334,mrps-14,cds
R05D3.12,2,2.405122823,2.887700021,2.108576412,2.789892895,2.476372089,1.762639923,2.265429519,1.352376344,1.533514936,1.763701748,1.535323677,CHROMOSOME_III,8380871,8387427,+,WBGene00019884,,cds
Y38F2AR.3,2,2.828890014,3.346350807,2.946518912,3.389193807,2.970483451,2.385185354,2.640050032,2.007352733,2.117525016,2.396892222,1.381841075,CHROMOSOME_IV,2384010,2388126,+,WBGene00021421,,cds
B0511.6,2,5.229959087,4.893045451,4.886444324,4.827966693,4.575606712,4.355299627,4.324801754,3.488761288,3.839590704,3.482842665,1.747116422,CHROMOSOME_I,10625370,10628376,+,WBGene00015232,,cds
C56C10.8,2,8.437045361,7.94548968,7.875004722,7.829743162,7.365916439,7.201989845,7.287334373,6.416082393,6.920175369,6.607657611,2.020962968,CHROMOSOME_II,6587544,6588647,-,WBGene00002045,icd-1,cds
F25H2.12,2,3.46844521,3.361964523,3.331318708,2.983293077,2.78977065,2.142402665,2.116376114,0,1.283436976,1.136087321,3.46844521,CHROMOSOME_I,10570066,10571908,+,WBGene00009123,,cds
K07F5.15,2,4.033754246,4.211910039,3.999901882,3.644332473,3.222502797,3.0137871,3.258453639,1.678374812,2.256830091,1.913999747,2.533535228,CHROMOSOME_IV,9865056,9866143,+,WBGene00010639,,cds
F37C12.3,2,4.247644692,4.216211556,4.440421049,4.248314472,3.810937506,3.657627137,3.741391246,3.160119154,3.463213004,3.382789188,1.280301896,CHROMOSOME_III,7180668,7182011,+,WBGene00018151,,cds
Y66H1A.4,2,6.109967072,6.173075124,6.18327885,5.805496696,5.335247802,5.084167063,5.339923633,4.047297148,4.792642387,4.985725186,2.135981702,CHROMOSOME_IV,425972,427205,+,WBGene00022046,,cds
F54H12.6,2,7.478968916,7.294305792,7.288221803,7.300079589,6.91749979,6.51070939,6.522043914,5.863302757,6.461072648,6.035416164,1.61566616,CHROMOSOME_III,7972317,7973321,-,WBGene00018846,,cds
ZK945.3,2,5.366272137,5.409909133,4.96079873,4.853427416,3.94345669,3.272151584,3.887827401,2.007352733,3.18630328,2.675497698,3.4025564,CHROMOSOME_II,10100249,10103000,+,WBGene00014165,puf-12,cds
R186.8,2,3.993678235,3.96307567,3.91884097,3.561278817,3.01715331,2.922778188,2.844768152,2.037960952,2.845398665,2.514864766,1.955717283,CHROMOSOME_V,12967292,12967966,-,WBGene00011309,,cds
T10B11.1,2,2.311406526,2.341908902,2.257275124,2.337332367,1.723323762,1.997571646,1.755284558,0.793735534,1.533514936,1.136087321,1.548173368,CHROMOSOME_I,6951134,6951972,+,WBGene00020397,pcbd-1,cds
Y71H2B.5,2,2.132831876,2.898446782,2.545342065,2.079392255,1.610837167,1.748005794,1.278316317,0,1.283436976,0.534825157,2.898446782,CHROMOSOME_III,2608007,2618858,+,WBGene00022195,,cds
Y77E11A.6,2,3.139429686,3.534226051,3.253424693,2.449058209,1.47127505,2.243037092,1.947704985,0,1.755499254,0.534825157,3.534226051,CHROMOSOME_IV,1408610,1410036,-,WBGene00022309,,cds
W06E11.2,2,3.041569691,3.140040854,2.968830612,2.270533196,1.827670631,1.605762106,1.947704985,0.793735534,0.973102158,0.292055252,2.847985603,CHROMOSOME_III,640791,641537,+,WBGene00044318,tag-267,cds
Y40B1B.7,2,5.864072884,5.868065369,5.748440487,5.537688548,5.012154585,4.96869025,5.216794138,4.727949018,4.864913449,4.49025214,1.377813229,CHROMOSOME_I,13426439,13428462,-,WBGene00012739,,cds
Y105E8B.3,2,4.468407196,4.822468022,4.695997452,4.481424518,4.101532382,4.062072739,4.254462598,3.728374461,3.888331332,3.511081872,1.311386149,CHROMOSOME_I,14652034,14657286,+,WBGene00013688,riok-2,cds
Y38F2AL.6,2,2.170358936,2.812624295,2.793914869,2.209590598,1.811747511,1.087135474,1.756670428,0.793735534,0.965435837,0,2.812624295,CHROMOSOME_IV,2330193,2330680,-,WBGene00021418,,cds
C16C10.8,2,2.405122823,2.898446782,3.024065894,2.636049133,1.841403364,1.464067665,2.403172334,0.793735534,1.936119118,1.630114008,2.23033036,CHROMOSOME_III,4161922,4164147,-,WBGene00007628,,cds
F58H1.8,2,2.551172052,2.90911408,2.665674988,2.819504403,2.412050701,2.129987783,2.641551079,1.400282378,2.272447545,1.794193797,1.508831702,CHROMOSOME_V,11935127,11937067,+,WBGene00138720,,cds
K11H12.1,2,2.242605766,2.543085085,2.293519237,2.552750167,1.883795114,0.963258062,1.756670428,0,1.277257619,0.924125075,2.552750167,CHROMOSOME_IV,651815,653421,-,WBGene00019658,,cds
F55H2.6,2,5.117203592,5.492380851,5.351312262,5.48579421,4.960661642,4.460599466,4.930758796,4.369881878,4.742181688,4.700408016,1.122498972,CHROMOSOME_III,9516565,9521378,-,WBGene00000550,clu-1,cds
B0205.12,2,2.242605766,2.013806509,2.868185123,2.086648807,2.151692542,1.762639923,1.538035347,0.86375311,0.556919604,1.085367826,2.311265519,CHROMOSOME_I,10730456,10730701,+,WBGene00044413,,cds
B0250.8,2,4.446531405,3.600582919,4.057542029,3.380363352,2.981304832,3.342537101,2.116376114,0,0,1.856016079,4.446531405,CHROMOSOME_V,20469672,20470454,-,WBGene00007125,,cds
C17E4.11,2,2.206934548,2.357570505,2.628207826,2.047284711,2.067226703,2.035480485,1.278316317,0.793735534,0.965435837,1.521548961,1.834472292,CHROMOSOME_I,9419966,9420808,-,WBGene00044236,,cds
F09F7.7,2,2.709506096,2.557703811,3.094319368,1.973032762,2.439397612,1.653656371,0.96374902,0,0,0.924125075,3.094319368,CHROMOSOME_III,5553449,5554896,-,WBGene00017304,,cds
T12E12.3,2,2.551172052,2.327232301,2.895858477,2.588971366,2.419873306,2.165764519,1.756670428,1.352376344,1.27105168,2.051287803,1.624806796,CHROMOSOME_IV,5541624,5544740,+,WBGene00020464,,cds
Y66D12A.19,2,2.630927593,2.47500875,3.009435789,2.815142426,2.299770654,2.274011493,1.756670428,0.793735534,0.973102158,1.763701748,2.215700255,CHROMOSOME_III,11509027,11511724,+,WBGene00013445,,cds
F10E7.6,2,3.101078511,3.384517162,3.630021166,3.312480482,2.963294021,3.185644704,2.844768152,2.300537648,2.412335312,2.820023803,1.329483518,CHROMOSOME_II,7113036,7113710,+,WBGene00017348,,cds
T28A8.5,2,3.081513713,3.345780095,3.429854572,3.048269518,2.672624278,3.057225438,2.400515168,2.037960952,2.120979697,2.55186026,1.39189362,CHROMOSOME_III,13501529,13502616,+,WBGene00012111,,cds
B0564.1,2,4.264073679,4.348851476,4.219000445,4.222640898,3.865833781,3.876814455,3.579178333,3.021349871,2.931107772,3.584742797,1.417743704,CHROMOSOME_IV,13098954,13100592,+,WBGene00007201,,cds
B0564.7,2,3.002937221,3.140040854,2.728907963,2.87656952,2.692388918,2.706424941,2.401401434,1.754070692,1.755499254,2.222204106,1.385970162,CHROMOSOME_IV,13100689,13104855,+,WBGene00007207,,cds
F36A2.7,2,5.851896928,5.937611853,5.674572975,5.914901668,5.588166729,5.527174074,5.529549823,4.912861801,4.935699223,5.209624337,1.024750052,CHROMOSOME_I,8813753,8815190,+,WBGene00009454,,cds
F55F8.5,2,3.89888837,4.207595659,4.007416972,3.840323862,3.463202804,3.261348068,3.459643203,2.222738595,2.120979697,2.865151501,2.086615962,CHROMOSOME_I,5655952,5658121,-,WBGene00018893,tag-345,cds
C25A1.16,2,6.306793821,6.31436121,6.196916982,5.498027491,4.803200989,4.521298275,4.815420179,3.299392737,3.104406951,3.801685242,3.209954259,CHROMOSOME_I,10179008,10179739,+,WBGene00077526,,cds
F54E7.9,2,4.369854969,4.337049844,4.331015836,3.709681944,3.536309127,3.467660704,3.257475029,2.456162907,2.52166866,3.084738707,1.913692062,CHROMOSOME_III,5676702,5677847,-,WBGene00018831,,cds
C48B4.10,2,5.378348744,5.163081953,4.852304955,3.499839001,3.472709125,2.713974501,1.947704985,0.86375311,0.973102158,1.230387302,4.514595635,CHROMOSOME_III,9563354,9564427,-,WBGene00008173,,cds
Y43B11AR.3,2,2.059429633,2.278701311,2.122239502,1.510239642,0.943201235,1.01562775,0.560896671,0,0,0,2.278701311,CHROMOSOME_IV,7082265,7083629,-,WBGene00021544,,cds
C34E10.10,2,3.46844521,3.399175395,3.365771063,3.430743039,2.929649603,2.675015893,1.947704985,1.352376344,1.52832079,2.024614984,2.116068866,CHROMOSOME_III,5226783,5227650,-,WBGene00016411,,cds
T19A6.2,2,3.8079729,4.270092492,4.307612902,3.932731291,3.54348778,3.007014093,2.640050032,2.037960952,2.110590737,2.623915392,2.26965195,CHROMOSOME_I,8394722,8398622,+,WBGene00003596,ngp-1,cds
Y39A3CR.4,2,4.535499366,4.701495157,4.737205381,4.415882841,4.211546487,3.856493582,3.689925431,2.974647235,2.929138473,3.308330286,1.808066907,CHROMOSOME_III,1859879,1860365,+,WBGene00000941,ddp-1,cds
Y49F6B.2,2,3.174616904,3.506395968,3.522088574,3.10557853,2.412050701,2.550517452,1.948917883,0.86375311,1.52832079,1.630114008,2.658335464,CHROMOSOME_II,3502969,3504912,+,WBGene00021715,,cds
C14A4.14,2,4.76854164,4.931463398,4.613286896,4.449663165,4.493363393,3.990436643,4.14194073,3.888255583,3.397383654,4.181041316,1.534079744,CHROMOSOME_II,10582557,10584177,+,WBGene00007564,mrps-22,cds
K12H4.3,2,3.929466435,4.252837513,4.052134321,3.631080749,3.386884747,3.075536447,3.184975469,2.695935202,2.263097375,3.046068761,1.989740138,CHROMOSOME_III,8045966,8047545,+,WBGene00019678,,cds
T12D8.2,2,4.785356587,4.710892253,4.559518863,4.297337367,4.303144878,4.043588942,4.289941171,3.499798072,3.463213004,4.063244523,1.322143583,CHROMOSOME_III,13642318,13643475,-,WBGene00011730,drr-2,cds
C39B5.6,2,3.466671982,3.200186215,3.265565807,3.075385957,2.914818778,1.918628061,2.265429519,1.71671915,1.533514936,2.289964523,1.933157046,CHROMOSOME_III,2197996,2206872,+,WBGene00016524,,cds
F46A9.4,2,5.172644459,5.248799139,5.551973763,5.271869073,4.878697352,4.48796928,4.6593632,4.273319637,4.099555065,4.596790788,1.452418698,CHROMOSOME_I,9469696,9470629,+,WBGene00004808,skr-2,cds
B0491.7,2,3.120381531,3.41423067,3.097906199,3.430743039,2.683666443,2.488401722,2.526467383,2.007352733,1.538690448,1.521548961,1.909194078,CHROMOSOME_II,11350126,11351311,+,WBGene00007194,,cds
Y37H9A.5,2,4.401758831,4.441480484,4.372483124,4.217089142,3.596027803,3.223162538,3.257964417,2.522603045,1.759937797,1.942777021,2.681542688,CHROMOSOME_I,13796048,13796663,-,WBGene00014871,,cds
T06A10.2,2,3.081513713,3.428591574,3.413278696,3.443134424,2.390771926,1.848894157,1.947704985,0.793735534,0.567086442,0.742566659,2.876047982,CHROMOSOME_IV,16895706,16895928,+,WBGene00020285,,cds
E02H1.6,2,3.963187764,4.088676643,4.231661185,4.054324137,3.562643341,3.525477351,3.520648431,3.132020315,2.635425609,3.03274566,1.596235576,CHROMOSOME_II,9596639,9597470,+,WBGene00008458,,cds
F18A1.8,2,3.8079729,3.479059739,4.030952798,3.707108152,3.237392961,3.056604086,3.257964417,2.695935202,2.110590737,2.640792242,1.920362061,CHROMOSOME_II,7689624,7690505,-,WBGene00017549,,cds
Y54E10BR.4,2,4.321617331,4.257322382,4.351252034,4.371330139,3.569692464,2.423490778,2.939005313,2.037960952,0.567086442,2.126229267,3.804243697,CHROMOSOME_I,3015744,3021537,+,WBGene00021843,,cds
C53H9.2,2,6.270535106,6.112310641,5.801981522,5.504145764,4.708287407,3.367688363,3.025739253,2.565255279,1.538690448,1.942777021,4.731844658,CHROMOSOME_I,1832897,1834766,+,WBGene00016907,,cds
F43D9.6,2,3.736185299,3.663105488,3.594322995,3.627017148,3.107682438,2.394611662,2.746037232,2.300537648,1.951723473,2.151103601,1.784461825,CHROMOSOME_III,10505382,10505998,+,WBGene00185048,urm-1,cds
F10E7.5,2,5.20358409,5.139350385,5.256849392,4.999446886,4.627888029,4.528186438,4.576376171,4.289367748,4.057550365,4.227514907,1.199299027,CHROMOSOME_II,7111936,7112943,+,WBGene00017347,,cds
F10G7.1,2,5.314219327,5.121448523,5.073993241,4.986098337,4.412458418,4.176196636,4.358839819,3.904957209,3.792399158,4.114168931,1.521820169,CHROMOSOME_II,4710274,4713687,+,WBGene00006497,tag-151,cds
D2013.7,2,5.990247938,5.676512973,5.515902985,5.795111294,5.347724824,4.927167486,5.141238455,4.879448662,4.656784374,4.83107933,1.333463564,CHROMOSOME_II,9331577,9333907,+,WBGene00001229,,cds
C06G3.11,2,3.481676392,3.711774713,3.686126779,3.322856195,2.812923747,2.59293621,2.114215451,2.325565481,1.283436976,1.697699471,2.428337737,CHROMOSOME_IV,7043924,7044593,-,WBGene00006572,,cds
Y111B2A.2,2,5.499075153,5.398736038,5.17318789,5.256962826,4.919360136,4.619964312,4.217334774,4.542732807,3.633551216,4.069782099,1.865523936,CHROMOSOME_III,12495985,12496582,+,WBGene00013728,,cds
Y39A3CL.3,2,5.410989734,5.406285607,5.239998672,5.024223258,4.896089648,4.623347903,4.06266849,4.3668164,3.322417015,3.786244093,2.088572719,CHROMOSOME_III,1777801,1778303,+,WBGene00021441,,cds
C44B7.2,2,3.174616904,3.384517162,3.0420175,3.235918501,2.790816021,2.875730841,2.114215451,2.67661221,1.52832079,1.969742747,1.856196372,CHROMOSOME_II,6898636,6901748,+,WBGene00016624,,cds
C08F8.9,2,3.610124646,3.657249777,3.209992087,3.731304173,3.022300857,2.895089472,2.402287156,1.71671915,0.965435837,2.024614984,2.765868336,CHROMOSOME_IV,11178057,11178576,-,WBGene00007449,,cds
C25H3.8,2,2.852168904,2.811798022,2.711262392,2.821092203,2.537947742,2.374700373,1.947704985,1.71671915,1.27105168,1.825436063,1.581117224,CHROMOSOME_II,5669754,5679258,-,WBGene00016117,,cds
F45E12.5,2,4.483393664,4.515377701,4.428048333,4.233084493,4.206641143,4.01509171,3.327904072,3.221530222,2.392462144,2.90891031,2.122915557,CHROMOSOME_II,7308663,7310107,-,WBGene00018475,mrpl-14,cds
T27A1.1,2,2.87507813,2.970032202,2.651781121,2.437753149,2.28568209,2.208029592,1.758054969,0.86375311,0,0.534825157,2.970032202,CHROMOSOME_II,503229,506014,-,WBGene00005324,,cds
C08C3.4,2,4.469293016,4.797057572,4.750304067,4.365516387,4.455254765,4.058181,3.840103136,3.685429857,4.019848279,3.96239218,1.111627715,CHROMOSOME_III,7793378,7795344,-,WBGene00015591,cyk-7,cds
F10E7.2,2,4.23780083,4.655412472,4.445766212,3.800355445,3.729864589,3.271080716,2.74743201,2.478651312,2.933074386,2.820023803,2.17676116,CHROMOSOME_II,7122200,7124359,+,WBGene00017344,,cds
F53A3.7,2,1.849566566,2.341908902,2.161991318,1.27520991,1.797728179,0.357416276,0.560896671,0,0.556919604,0,2.341908902,CHROMOSOME_III,1951470,1952023,+,WBGene00018723,,cds
C25H3.17,2,1.753930507,2.371943213,2.457425038,1.889489097,1.883795114,1.350381946,1.28024483,0.793735534,1.533514936,0.924125075,1.663689504,CHROMOSOME_II,5669081,5669664,-,WBGene00194642,,cds
F55F8.3,2,3.041569691,3.547942329,3.491212188,3.392125322,3.015365679,2.36614593,2.401401434,1.790479553,2.738617564,2.245490372,1.757462776,CHROMOSOME_I,5649759,5653642,-,WBGene00018891,,cds
C16A11.5,2,1.802540854,2.543085085,2.560294258,1.77978862,1.829706465,1.762639923,0.966147004,0,0.556919604,0,2.560294258,CHROMOSOME_II,4223317,4226333,+,WBGene00015818,,cds
Y54H5A.1,2,4.662154716,5.321019868,5.346797248,5.038073038,4.419341955,4.429931136,4.181291695,3.455135113,3.684970122,3.122399145,2.224398103,CHROMOSOME_III,5153425,5155426,+,WBGene00021899,,cds
Y73E7A.2,2,2.170358936,3.299648654,3.231871827,2.817914853,1.965015334,2.176733378,1.947704985,1.352376344,1.940036058,1.085367826,2.214280828,CHROMOSOME_I,1601842,1606883,+,WBGene00022269,,cds
F08A8.7,2,3.45330183,4.069785141,3.822755845,3.583837886,3.616138934,2.987806444,3.184975469,2.67661221,2.635425609,2.5704202,1.499364941,CHROMOSOME_I,12958628,12959944,-,WBGene00008569,fbxa-101,cds
W09H1.5,2,2.917238884,3.764740791,3.639553538,3.17438497,3.181315279,2.736388998,2.746734789,2.249140524,2.401012759,2.457084019,1.515600267,CHROMOSOME_II,13185917,13187264,-,WBGene00012375,mecr-1,cds
T01E8.8,2,0.748353335,2.071924232,1.609926618,0.70293008,1.411857057,0.643633588,0.560896671,0,0,0,2.071924232,CHROMOSOME_II,10231249,10235954,+,WBGene00011335,,cds
Y110A2AL.13,2,0.748353335,1.912959186,2.122239502,1.218670851,0.860707547,0.767929045,0.966147004,0,0,0,2.122239502,CHROMOSOME_II,2886382,2889020,-,WBGene00022448,,cds
B0348.6,2,5.10699402,5.143709276,5.474325572,5.747617849,5.543983931,5.123854088,4.930912256,4.836484754,4.517970195,4.490687527,1.256930322,CHROMOSOME_V,6589,7822,-,WBGene00002061,ife-3,cds
ZC410.2,2,3.174616904,3.103354538,3.527047318,3.791501162,3.565561548,3.038049638,3.106466637,2.67661221,2.647453316,2.55186026,1.239640902,CHROMOSOME_IV,9074656,9076556,+,WBGene00013880,mppb-1,cds
ZK1098.5,2,3.422529701,3.056842098,3.820738026,3.889062969,3.922321222,3.000855255,3.107010017,2.974647235,2.635425609,2.050106693,1.872214529,CHROMOSOME_III,9525466,9526996,+,WBGene00014222,,cds
C53B4.6,2,2.373294092,2.357570505,2.772569716,2.218633837,2.862896606,2.198424033,2.115296187,1.71671915,1.283436976,0.924125075,1.938771531,CHROMOSOME_IV,8984849,8986761,+,WBGene00008275,nstp-1,cds
F28C6.4,2,2.277416237,2.743648942,3.077010753,3.029565105,3.045339659,2.633310132,2.264455631,1.754070692,0.567086442,0.742566659,2.509924311,CHROMOSOME_II,8596226,8600214,-,WBGene00009204,,cds
Y74C9A.3,2,3.311321754,3.692930518,3.485746728,3.702392179,3.940269631,3.382472144,3.107010017,3.021349871,2.266220836,1.697699471,2.24257016,CHROMOSOME_I,4119,10232,-,WBGene00022277,,cds
R01B10.4,2,1.849566566,1.588419427,2.462610687,2.129437935,2.698833116,1.90550052,0.966147004,1.400282378,0.556919604,0.534825157,2.164007959,CHROMOSOME_V,6045623,6047891,-,WBGene00019806,,cds
C50B8.3,2,2.551172052,2.743648942,3.077010753,2.738462569,3.007498022,2.515480071,3.105923053,1.754070692,1.755499254,1.697699471,1.408223583,CHROMOSOME_V,13566921,13568618,-,WBGene00008225,nuaf-1,cds
F27B3.5,2,1.48978239,1.849528014,2.733205428,2.202928182,2.292743569,1.288935303,1.947704985,0.86375311,0,0.292055252,2.733205428,CHROMOSOME_III,6559046,6562842,-,WBGene00017847,,cds
Y105E8A.29,2,0.748353335,0.675026005,1.312533221,1.009646928,1.336281113,0.357416276,0.966147004,0,0,0,1.336281113,CHROMOSOME_I,14585400,14590800,-,WBGene00013686,,cds
F53F1.3,2,1.547965312,1.508536367,1.580892527,1.462343051,1.950545453,1.224754674,1.28024483,0.86375311,0.965435837,0.742566659,1.207978794,CHROMOSOME_V,13408229,13409819,+,WBGene00009981,,cds
B0361.8,2,2.897629248,2.516441656,2.950215452,2.68209083,2.951613839,2.935750151,1.947704985,1.976081027,2.114062043,1.482882484,1.468731355,CHROMOSOME_III,7287783,7290500,-,WBGene00015162,,cds
H12C20.2,2,3.279351182,3.217454795,3.763588097,3.870264317,4.059290798,3.513001363,2.937784049,2.715002806,2.849569455,2.289964523,1.769326276,CHROMOSOME_V,11566783,11573073,-,WBGene00004064,pms-2,cds
K08F4.9,2,4.139381934,4.620610521,4.670818903,5.11438238,5.311464266,4.792650482,3.458792014,3.260986698,3.578976303,2.457084019,2.854380247,CHROMOSOME_IV,10145225,10146203,+,WBGene00000975,dhs-12,cds
C33H5.4,2,2.242605766,1.689083315,3.023802949,2.626123101,3.26388238,2.107235055,1.28024483,0,0.556919604,0,3.26388238,CHROMOSOME_IV,7797109,7800425,+,WBGene00002221,klp-10,cds
Y53C12A.6,2,2.579344524,2.089424917,3.253424693,3.078044457,3.364686183,2.839510469,1.947704985,0,0,0,3.364686183,CHROMOSOME_II,9717246,9717716,-,WBGene00013141,,cds
C35D10.7,2,3.226887057,3.307147265,4.014628496,3.436701907,3.697798319,3.657627137,3.185490074,2.695935202,2.942867445,2.606035256,1.408593239,CHROMOSOME_III,4856157,4859207,+,WBGene00016444,,cds
C43H8.1,2,2.13729753,2.295060373,2.589741629,2.967656811,2.520981249,2.767263171,1.756670428,1.302824747,1.755499254,1.521548961,1.664832064,CHROMOSOME_I,10624451,10625376,+,WBGene00016621,,cds
F48C1.2,2,0.64551341,0.902484042,1.25212566,1.47345779,0.943201235,0.963258062,0,0,0,0,1.47345779,CHROMOSOME_I,5319734,5321126,+,WBGene00018595,fbxa-145,cds
C05C10.7,2,2.579344524,2.845509838,3.193790757,2.984710555,2.746635413,2.468818077,1.758054969,0,0.556919604,0.292055252,3.193790757,CHROMOSOME_II,9938047,9938904,-,WBGene00007334,,cds
